Handle ,Title,Body (HTML),Vendor,Standardized Product Type,Custom Product Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,38,,,,,38,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,39,,,,,39,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,40,,,,,40,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,41,,,,,41,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,42,,,,,42,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,43,,,,,43,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,44,,,,,44,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,45,,,,,45,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,46,,,,,46,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,47,,,,,47,200,shopify,1206,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty187/product/media/images/20211005/20/140790394/254688097/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty186/product/media/images/20211005/20/140790394/254688097/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty186/product/media/images/20211005/20/140790394/254688097/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty187/product/media/images/20211005/20/140790394/254688097/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Smoked-Unisex-Furry-Bot-0012x6,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty188/product/media/images/20211005/20/140790394/254688097/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,Super light ice navy blue unisex sneaker 00124039,Made in Turkey.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,1,,FALSE,Super light ice navy blue unisex sneaker 00124039,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,37,,,,,37,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,38,,,,,38,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,39,,,,,39,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,40,,,,,40,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,41,,,,,41,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,42,,,,,42,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,43,,,,,43,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,44,,,,,44,200,shopify,7338,deny,manual,46.0,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty455/product/media/images/20220616/18/126422903/401672418/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty453/product/media/images/20220616/18/126422903/401672418/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty453/product/media/images/20220616/18/126422903/401672418/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty454/product/media/images/20220616/18/126422903/401672418/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty454/product/media/images/20220616/18/126422903/401672418/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty454/product/media/images/20220616/18/126422903/401672418/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty453/product/media/images/20220616/18/126422903/401672418/7/7_org_zoom.jpg,7,,,,,,,,,,,,,,,,,,,,,,,,,
Super-light-ice-navy-blue-unisex-sneaker-00124039,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty454/product/media/images/20220616/18/126422903/401672418/8/8_org_zoom.jpg,8,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,Shiite: Bayaz Unicex Snake 12 to 5,Made in Turkey.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,40,,,,,40,200,shopify,1563,deny,manual,46.91,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty134/product/media/images/20210622/14/103015366/191619037/1/1_org_zoom.jpg,1,,FALSE,Shiite: Bayaz Unicex Snake 12 to 5,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,41,,,,,41,200,shopify,1563,deny,manual,46.91,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty134/product/media/images/20210622/14/103015366/191619037/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,42,,,,,42,200,shopify,1563,deny,manual,46.91,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty134/product/media/images/20210622/14/103015366/191619037/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,43,,,,,43,200,shopify,1563,deny,manual,46.91,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty134/product/media/images/20210622/14/103015366/191619037/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,44,,,,,44,200,shopify,1563,deny,manual,46.91,51.44,TRUE,TRUE,,https://cdn.dsmcdn.com/ty134/product/media/images/20210622/14/103015366/191619037/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty132/product/media/images/20210622/14/103015366/191619037/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty133/product/media/images/20210622/14/103015366/191619037/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty132/product/media/images/20210622/14/103015366/191619037/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty132/product/media/images/20210622/14/103015366/191619037/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Shiite:-Bayaz-Unicex-Snake-12-to-5,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty132/product/media/images/20210622/14/103015366/191619037/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,Nude Woman Zippered Bot 0012299,Made in Turkey.,RÝCCON,,Bot & Bootie,Bot & Bootie,TRUE,Body size,36,,,,,36,200,shopify,8577,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/13/150020618/528909954/1/1_org_zoom.jpg,1,,FALSE,Nude Woman Zippered Bot 0012299,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,37,,,,,37,200,shopify,8577,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/13/150020618/528909954/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,38,,,,,38,200,shopify,8577,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/13/150020618/528909954/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,39,,,,,39,200,shopify,8577,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/13/150020618/528909954/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,40,,,,,40,200,shopify,8577,deny,manual,64.94,68.58,TRUE,TRUE,,https://cdn.dsmcdn.com/ty490/product/media/images/20220726/13/150020618/528909954/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty491/product/media/images/20220726/13/150020618/528909954/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty491/product/media/images/20220726/13/150020618/528909954/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty491/product/media/images/20220726/13/150020618/528909954/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty491/product/media/images/20220726/13/150020618/528909954/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Nude-Woman-Zippered-Bot-0012299,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty489/product/media/images/20220726/13/150020618/528909954/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,Beige mink female sneaker 0012140,A maximum of 10 orders can be given from this product.He reserves the right to cancel the trendyols over 10 pieces.,RÝCCON,,Sneaker,Sneaker,TRUE,Body size,36,,,,,36,200,shopify,1174,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/1/1_org_zoom.jpg,1,,FALSE,Beige mink female sneaker 0012140,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Beige-mink-female-sneaker-0012140,,,,,,,,,37,,,,,37,200,shopify,1174,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,38,,,,,38,200,shopify,1174,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,39,,,,,39,200,shopify,1174,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,40,,,,,40,200,shopify,1174,deny,manual,51.44,55.94,TRUE,TRUE,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/9/46116409/381836335/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty324/product/media/images/20220207/9/46116409/381836335/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty326/product/media/images/20220207/9/46116409/381836335/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Beige-mink-female-sneaker-0012140,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty325/product/media/images/20220207/9/46116409/381836335/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,Woman Black High Heels Sandals 0012460,-Topuk length: 6.5cm --- fill length: 3.5cm --- Produced in Turkey.,RÝCCON,,Sandals,Sandals,TRUE,Body size,36,,,,,36,200,shopify,7728,deny,manual,46.91,46.91,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/1/1_org_zoom.jpg,1,,FALSE,Woman Black High Heels Sandals 0012460,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,37,,,,,37,200,shopify,7728,deny,manual,46.91,46.91,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,38,,,,,38,200,shopify,7728,deny,manual,46.91,46.91,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,39,,,,,39,200,shopify,7728,deny,manual,46.91,46.91,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,40,,,,,40,200,shopify,7728,deny,manual,46.91,46.91,TRUE,TRUE,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210302/21/68047322/147425841/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210302/21/68047322/147425841/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty77/product/media/images/20210302/21/68047322/147425841/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Woman-Black-High-Heels-Sandals-0012460,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty78/product/media/images/20210302/21/68047322/147425841/6/6_org_zoom.jpg,6,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,Black woman heeled sandals 0012355,-Topuk length: 6cm --- fill length: 2cm --- is produced in Turkey.,RÝCCON,,Sandals,Sandals,TRUE,Body size,36,,,,,36,200,shopify,2530,deny,manual,35.18,35.18,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/17/102196882/191617360/1/1_org_zoom.jpg,1,,FALSE,Black woman heeled sandals 0012355,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Black-woman-heeled-sandals-0012355,,,,,,,,,37,,,,,37,200,shopify,2530,deny,manual,35.18,35.18,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/17/102196882/191617360/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,38,,,,,38,200,shopify,2530,deny,manual,35.18,35.18,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/17/102196882/191617360/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,39,,,,,39,200,shopify,2530,deny,manual,35.18,35.18,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/17/102196882/191617360/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,40,,,,,40,200,shopify,2530,deny,manual,35.18,35.18,TRUE,TRUE,,https://cdn.dsmcdn.com/ty418/product/media/images/20220505/17/102196882/191617360/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty417/product/media/images/20220505/17/102196882/191617360/2/2_org_zoom.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty417/product/media/images/20220505/17/102196882/191617360/3/3_org_zoom.jpg,3,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty419/product/media/images/20220505/17/102196882/191617360/4/4_org_zoom.jpg,4,,,,,,,,,,,,,,,,,,,,,,,,,
Black-woman-heeled-sandals-0012355,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/ty419/product/media/images/20220505/17/102196882/191617360/5/5_org_zoom.jpg,5,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,Skin Black Women Postal Bot 0012285,OrtaPedic Inner Base,RÝCCON,,Bot & Bootie,Bot & Bootie,TRUE,Body size,31,,,,,31,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,1,,FALSE,Skin Black Women Postal Bot 0012285,,,,,,,,used,FALSE,,,,,,,g,,,,,active,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,32,,,,,32,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,33,,,,,33,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,34,,,,,34,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,35,,,,,35,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,36,,,,,36,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,37,,,,,37,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,38,,,,,38,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,39,,,,,39,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
Skin-Black-Women-Postal-Bot-0012285,,,,,,,,,40,,,,,40,200,shopify,2743,deny,manual,57.76,62.26,TRUE,TRUE,,https://cdn.dsmcdn.com/ty50/product/media/images/20210112/5/51322589/83509246/1/1_org_zoom.jpg,0,,,,,,,,,,,,,,,,,,,,,,,,,
